Product Name,Price,Category
Onduline Alüminyum Folyolu Membran,3499.0,insaat-malzemeleri
Yeşil Kumlu Membran,1249.0,insaat-malzemeleri
Kırmızı Kumlu Membran,1249.0,insaat-malzemeleri
Keçeli P3000 Membran,1079.0,insaat-malzemeleri
İtek Yeni Model Doğalgaz Gaz Alarm Cihazı Kaçak Dedektörü,500.74,insaat-malzemeleri
Fırat Dublex 100x2000 Pimaş,383.76,insaat-malzemeleri
Fırat Dublex 100x3000 Pimaş,550.0,insaat-malzemeleri
Fırat Dublex 125x2000 Pimaş,490.8,insaat-malzemeleri
Fırat Pvc Çift Çatal 125x125,159.61,insaat-malzemeleri
Su Sayacı 3/4 İnç,1199.99,insaat-malzemeleri
Su Sayacı 1 İnç Rekorlu,4144.99,insaat-malzemeleri
İzocam Cam Yünü Çatı Şiltesi Folyolu,1054.9,insaat-malzemeleri
Permolit Permoyat Yat Verniği 15Lt,2489.01,insaat-malzemeleri
Permolit Süper Tavan Boyası 10Kg,520.9,insaat-malzemeleri
Permolit Süper Tavan Boyası 17.5Kg,729.99,insaat-malzemeleri
Permolit Permoyol Yol Çizgi Boyası Beyaz 3.5Kg,1292.94,insaat-malzemeleri
Permolit Permoyol Yol Çizgi Boyası Beyaz 20Kg,10260.96,insaat-malzemeleri
"Polisan Elegans Yarı Mat Extra İç Cephe Boyası 7,5L A Baz",1599.99,insaat-malzemeleri
"Polisan Elegans Yarı Mat Extra İç Cephe Boyası 2,5L A Baz",659.99,insaat-malzemeleri
Makel Elektronik Trifaze Sayaç,1599.0,insaat-malzemeleri
Fırat Dublex 87x125 Kapalı Dirsek,101.45,insaat-malzemeleri
Robot Kestirme Fırça No:3,69.9,insaat-malzemeleri
Saten Rulo 25cm,69.9,insaat-malzemeleri
Marshall Sil-Pak İç Cephe Beyaz BW 15Lt,2749.9,insaat-malzemeleri
MAKEL 4*25 K OTOMAT NÖTÜR KESİCİ,287.19,insaat-malzemeleri
Sista Silikon Kartuş Şeffaf 310ml,219.9,insaat-malzemeleri
10 MM HORTUM UÇ,30.66,insaat-malzemeleri
8 MM HORTUM UÇ,30.1,insaat-malzemeleri
1/4 ERKEK UÇ,39.89,insaat-malzemeleri
1/4 ERKEK GÖVDE,128.66,insaat-malzemeleri
8 MM HORTUM GÖVDE,56.14,insaat-malzemeleri
3/8 ERKEK GÖVDE,127.26,insaat-malzemeleri
SARI KUYRUKLU DİRSEK 1/2,85.82,insaat-malzemeleri
1/2 KOSE REKOR,55.47,insaat-malzemeleri
3/4 KOSE REKOR,74.01,insaat-malzemeleri
1 KOSE REKOR,92.57,insaat-malzemeleri
DOĞALGAZ KURESEL VANA 1,375.0,insaat-malzemeleri
KÜRESEL VAN. KELEBEK.DİŞİ 3/4,265.86,insaat-malzemeleri
KÜRESEL VAN.KEELBEK.DİŞİ 1/2,112.44,insaat-malzemeleri
KÜRESEL VAN.VANA KELBEK.DİŞİ 1,388.8,insaat-malzemeleri
YRD.ISI MINI VAN.16*2-1/2,189.9,insaat-malzemeleri
KÜRESEL VAN.MİNİ 1/2,84.0,insaat-malzemeleri
DOĞALGAZ VANASI 1 1/2 (50LİK),816.12,insaat-malzemeleri
DOĞALGAZ KURESEL VANA 2'',1249.99,insaat-malzemeleri
ECA KÜRESEL VANA 1/2,297.33,insaat-malzemeleri
ŞİBER VANA 3/4,224.9,insaat-malzemeleri
BASINÇ DÜŞÜRÜCÜ 1,1347.84,insaat-malzemeleri
BASINÇ DÜŞÜRÜCÜ 1/2,576.0,insaat-malzemeleri
SICAK SU SAATI K-3 3/4,1029.99,insaat-malzemeleri
Permolit Permosil Dış Cephe Beyaz Baz 20Kg,2797.54,insaat-malzemeleri
Permolit Permokapar İç Cephe Örtücü Astar 3.5Kg,228.16,insaat-malzemeleri
Saten Perdah Alçısı Beyaz 25kg,163.99,insaat-malzemeleri
Kalekim 1051 Seramik Yapıştırma Harcı Gri 25kg,299.9,insaat-malzemeleri
Parmak Rulo Yedeği 10cm,15.9,insaat-malzemeleri
1002-220V İkaz Kornası (Döküm),264.37,insaat-malzemeleri
Yağlı Boya Fırça No: 4,44.95,insaat-malzemeleri
Robot Kestirme Fırça No:4,79.9,insaat-malzemeleri
Kestirme Fırça No:3,31.95,insaat-malzemeleri
Onduline Oluklu Kırmızı Çatı Levhası 2 m²,439.9,insaat-malzemeleri
Fırat Dublex 45x125 Açık Dirsek,80.68,insaat-malzemeleri
Parke Süpürgelik 6cm Modern Meşe,64.9,insaat-malzemeleri
Fırat 45x40 Açık Dirsek Pprc,21.63,insaat-malzemeleri
Alçıpan Suya Dayanıklı Alçı Levha Yeşil 3m2,324.99,insaat-malzemeleri
Alçıpan Klasik Alçı Levha Beyaz 3m2,219.99,insaat-malzemeleri
Sista Poliüretan Köpük -750 ml,279.9,insaat-malzemeleri
Fırat Te 32 mm,16.21,insaat-malzemeleri
Fırat Te 25 mm,8.12,insaat-malzemeleri
Fırat Te 20 mm,5.81,insaat-malzemeleri
Fırat Pvc Tek Çatal 70x70,72.67,insaat-malzemeleri
Fırat Pvc Te Çatal 70x50,51.54,insaat-malzemeleri
Fırat Pvc Te Çatal 50x50,34.58,insaat-malzemeleri
Fırat Pvc Te Çatal 125x70,207.27,insaat-malzemeleri
Fırat Pvc Te Çatal 125x125,208.2,insaat-malzemeleri
Fırat Pvc Çift Çatal 50x50,59.93,insaat-malzemeleri
Fırat Pvc Çift Çatal 125x70,280.51,insaat-malzemeleri
Fırat Pvc Çift Çatal 125x50,222.53,insaat-malzemeleri
Fırat Pvc Çift Çatal 125x100,296.55,insaat-malzemeleri
Fırat Pvc Çift Çatal 100x70,194.85,insaat-malzemeleri
Fırat Pvc Çift Çatal 100x50,127.09,insaat-malzemeleri
Fırat Pvc Çift Çatal 100x100,206.31,insaat-malzemeleri
Fırat Manşon 32 mm,8.46,insaat-malzemeleri
Fırat Manşon 25 mm,4.41,insaat-malzemeleri
Fırat Manşon 20 mm,2.74,insaat-malzemeleri
Fırat Körtapa 50'lik,11.94,insaat-malzemeleri
Fırat Körtapa 25mm Pprc,2.6,insaat-malzemeleri
Fırat Körtapa 20mm Pprc,2.37,insaat-malzemeleri
Fırat Körtapa 150'lik,98.27,insaat-malzemeleri
Fırat Körtapa 125'lik,48.35,insaat-malzemeleri
Fırat Körtapa 100'lük,29.2,insaat-malzemeleri
Fırat Kompozit Beyaz PPRC Boru 32 mm (4m),374.33,insaat-malzemeleri
Fırat Kompozit Beyaz PPRC Boru 25 mm (4m),207.19,insaat-malzemeleri
Fırat Kompozit Beyaz PPRC Boru 20 mm (4m),141.47,insaat-malzemeleri
Fırat Kavis Manşonlu Köprü 25 mm,23.75,insaat-malzemeleri
Fırat Kavis Manşonlu Köprü 20 mm,15.05,insaat-malzemeleri
Fırat İç Dişli Te 32 mm,127.34,insaat-malzemeleri
Fırat İç Dişli Te 25 mm,57.36,insaat-malzemeleri
Fırat İç Dişli Te 20 mm,38.46,insaat-malzemeleri
Fırat İç Dişli Rekor 40 mm,192.12,insaat-malzemeleri
Fırat İç Dişli Rekor 32 mm,122.7,insaat-malzemeleri
Fırat İç Dişli Rekor 25 mm,46.94,insaat-malzemeleri
Fırat İç Dişli Rekor 20 mm,33.67,insaat-malzemeleri
Fırat İç Dişli Dirsek 40 mm,232.42,insaat-malzemeleri
Fırat İç Dişli Dirsek 32 mm,111.31,insaat-malzemeleri
Fırat İç Dişli Dirsek 20 mm,37.08,insaat-malzemeleri
Fırat Dublex 87x50 Kapalı Dirsek,18.92,insaat-malzemeleri
Fırat Dublex 87x100 Kapalı Dirsek,69.61,insaat-malzemeleri
Fırat Dublex 45x150 Açık Dirsek,155.61,insaat-malzemeleri
Fırat Dublex 45x100 Açık Dirsek,55.74,insaat-malzemeleri
Fırat Dublex 125x1000 Pimaş,254.27,insaat-malzemeleri
Fırat Dublex 100x500 Pimaş,121.63,insaat-malzemeleri
Fırat Dublex 100x1000 Pimaş,197.01,insaat-malzemeleri
Fırat Dış Dişli Te 25 mm,57.61,insaat-malzemeleri
Fırat Dış Dişli Te 20 mm,49.42,insaat-malzemeleri
Fırat Dış Dişli Rekor 32 mm,151.6,insaat-malzemeleri
Fırat Dış Dişli Rekor 25 mm,63.5,insaat-malzemeleri
Fırat Dış Dişli Rekor 20 mm,42.99,insaat-malzemeleri
FÄąrat DÄąĹ DiĹli Dirsek 32 mm,131.44,insaat-malzemeleri
FÄąrat DÄąĹ DiĹli Dirsek 25 mm,68.4,insaat-malzemeleri
FÄąrat DÄąĹ DiĹli Dirsek 20 mm,45.89,insaat-malzemeleri
FÄąrat Beyaz PPRC Boru 32 mm (4m),372.94,insaat-malzemeleri
FÄąrat Beyaz PPRC Boru 25 mm (4m),201.6,insaat-malzemeleri
FÄąrat Beyaz PPRC Boru 20 mm (4m),122.49,insaat-malzemeleri
FÄąrat 90x40 KapalÄą Dirsek Pprc,22.7,insaat-malzemeleri
FÄąrat 90x32 KapalÄą Dirsek Pprc,11.12,insaat-malzemeleri
FÄąrat 90x25 KapalÄą Dirsek Pprc,5.95,insaat-malzemeleri
FÄąrat 90x20 KapalÄą Dirsek Pprc,3.82,insaat-malzemeleri
FÄąrat 70 - 70 Kayar ManĹon,36.68,insaat-malzemeleri
FÄąrat 50 - 50 Kayar ManĹon,23.1,insaat-malzemeleri
FÄąrat 45x32 AĂ§Äąk Dirsek Pprc,12.35,insaat-malzemeleri
FÄąrat 45x25 AĂ§Äąk Dirsek Pprc,7.59,insaat-malzemeleri
FÄąrat 45x20 AĂ§Äąk Dirsek Pprc,5.24,insaat-malzemeleri
Fırat 125 - 125 Kayar Manşon,109.96,insaat-malzemeleri
Fırat 125 - 100 Redüksiyon,77.79,insaat-malzemeleri
Fırat 100 - 70 Redüksiyon,42.25,insaat-malzemeleri
Fırat 100 - 100 Kayar Manşon,65.95,insaat-malzemeleri
Fırat Dublex 45x70 Açık Dirsek,28.04,insaat-malzemeleri
Fırat Dublex 45x50 Açık Dirsek,16.11,insaat-malzemeleri
Fırat Dublex 125x500 Pimaş,75.02,insaat-malzemeleri
Fırat Dublex 125x3000 Pimaş,726.66,insaat-malzemeleri
Fosforlu Yelek - İkaz Yeleği,59.4,insaat-malzemeleri
Marshall Sil-Pak İç Cephe Beyaz BW 2.5Lt,918.72,insaat-malzemeleri
Marshall Sil-Pak İç Cephe Beyaz BW 7.5Lt,2323.8,insaat-malzemeleri
Marshall Özel Mat Silikonlu İç Cephe Beyaz BW 7.5Lt,2388.6,insaat-malzemeleri
Marshall Özel Mat Silikonlu İç Cephe Beyaz BW 2.5Lt,869.4,insaat-malzemeleri
Marshall Özel Mat Silikonlu İç Cephe Beyaz BW 15Lt,2249.0,insaat-malzemeleri
"30*60,Zeus,Cream,1,Kalite,(1PKT=1,44M²)",381.5,insaat-malzemeleri
"30*60 ZEUS SILVER  1.KALİTE (1PKT=1,44M²)",381.5,insaat-malzemeleri
"60*60 Angora Bone 1.Kalite (1PKT=1,44M²)",494.9,insaat-malzemeleri
"60*60 Integra Cream 1.Kalite (1PKT=1,44 M²)",494.9,insaat-malzemeleri
"60*120 Lava D.Gray 1.KALİTE (1PKT=1,44M²)",656.9,insaat-malzemeleri
Marshall Panel KapÄą BoyasÄą 2.5L Beyaz,1203.6,insaat-malzemeleri
Sentetik Tiner 2000 Ml,180.0,insaat-malzemeleri
Sentetik Tiner 1100 Ml,113.76,insaat-malzemeleri
Sentetik Tiner 250 Ml,60.48,insaat-malzemeleri
Marshall Enamel Sentetik Astar 15Lt,4003.8,insaat-malzemeleri
Montalama SÄąva Filesi,449.99,insaat-malzemeleri
Kartonpiyer AlÃ§ÄąsÄą Beyaz 30kg,105.99,insaat-malzemeleri
Permolit SÃžper Tavan BoyasÄą 3.5Kg,224.9,insaat-malzemeleri
Marshall Panel KapÄą BoyasÄą 1L Beyaz,563.4,insaat-malzemeleri
FÄąrat 70 - 50 RedÃžksiyon,25.13,insaat-malzemeleri
Hatfix Silikonize Mastik Gri Kahve Krem Siyah 500 Gr,49.9,insaat-malzemeleri
Ems Dubell Epoksi Kimyasal DÃžbel,194.9,insaat-malzemeleri
Tangit Sert Pvc YapÄąÅtÄąrÄącÄąsÄą 125 Gr,166.9,insaat-malzemeleri
Candan Su BasÄąnÃ§ RegÃžlatÃķrÃž 1/2 Ä°nÃ§,576.0,insaat-malzemeleri
Candan Su BasÄąnÃ§ RegÃžlatÃķrÃž 3/4 Ä°nÃ§,626.4,insaat-malzemeleri
Newkim  Seramik ÃstÃž Seramik YapÄąÅtÄąrma AstarÄą 5kg,549.72,insaat-malzemeleri
Newkim Seramik ÃstÃž Seramik YapÄąÅtÄąrma AstarÄą 1kg,148.47,insaat-malzemeleri
Koli BandÄą Åefaf 45MMx100MT,39.9,insaat-malzemeleri
Su SayaÃ§ Rekoru 3/4 Ä°nÃ§ TakÄąm  (2 Adet),94.9,insaat-malzemeleri
Åiber Vana 3/4 Ä°nÃ§,224.9,insaat-malzemeleri
AlÃ§Äąpan DÃžbeli 2mm (250Adet),142.8,insaat-malzemeleri
Kalekim 1055 Granit YapÄąÅtÄąrma HarcÄą Gri 25 Kg,612.9,insaat-malzemeleri
Burgulu AlÃ§Äąpan DÃžbeli,81.43,insaat-malzemeleri
El ArabasÄą Tekerlek Plastik,245.04,insaat-malzemeleri
KÃžrek SapÄą,121.5,insaat-malzemeleri
Permolit Permosil Ä°Ã§ Cephe Beyaz Baz 20Kg,1711.23,insaat-malzemeleri
Likit Membran BitĂĽm EsaslÄ± Solvent BazlÄ± Siyah,1003.13,insaat-malzemeleri
Permolit Permokorur Tik YaÄźÄ± 0.75Lt,379.56,insaat-malzemeleri
Permolit Permokorur Tik YaÄźÄ± 2.5Lt,1098.49,insaat-malzemeleri
Permolit Permoyat Yat VerniÄźi 0.75Lt,226.73,insaat-malzemeleri
Permolit Permoyat Yat VerniÄźi 2.5Lt,655.08,insaat-malzemeleri
Fawori Silikonlu Mat Ä°Ă§ Cephe Beyaz Baz 15Lt,1599.0,insaat-malzemeleri
Fawori Ä°deal Tavan BoyasÄ± 17.5Kg,412.39,insaat-malzemeleri
Permolit Permosil Ä°Ă§ Cephe Beyaz Baz 3.5Kg,472.13,insaat-malzemeleri
Permolit Permosil Ä°Ă§ Cephe Beyaz Baz 10Kg,949.25,insaat-malzemeleri
Permolit Permosil Dış Cephe Beyaz Baz 10Kg,1376.16,insaat-malzemeleri
Permolit Permosil Dış Cephe Beyaz Baz 3.5Kg,527.36,insaat-malzemeleri
Permolit Permo Enamel Sentetik Siyah 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Beyaz 15Lt,3859.44,insaat-malzemeleri
Permolit Permo Enamel Sentetik Fırtına 15Lt,3859.44,insaat-malzemeleri
Permolit Permo Enamel Sentetik Siyah 15Lt,3859.44,insaat-malzemeleri
Permolit Permo Enamel Sentetik Boncuk Mavi 15Lt,3859.44,insaat-malzemeleri
Permolit Permo Enamel Sentetik Boncuk Mavi 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Fırtına 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Gümüş 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Koyu Kahve 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Kurşuni 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Lacivert 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Nefti Yeşil 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Beyaz 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Krem 2.5Lt,699.99,insaat-malzemeleri
Permolit Permo Enamel Sentetik Lacivert 0.75Lt,272.65,insaat-malzemeleri
Permolit Permo Enamel Sentetik Nefti Yeşil 0.75Lt,272.65,insaat-malzemeleri
Alçıpan Tavan U Profil 1Boy/3mt,37.82,insaat-malzemeleri
Permolit Permo Enamel Sentetik Açık Kahve 2.5Lt,699.99,insaat-malzemeleri
Alçıpan Duvar U50 Profil 1Boy/3mt,74.64,insaat-malzemeleri
Alçıpan Duvar U75 Profil 1Boy/3mt,91.89,insaat-malzemeleri
Alçı Köşebent Profili 1Boy/2.70mt,17.14,insaat-malzemeleri
Permolit Permo Enamel Sentetik Bayrak Kırmızı 2.5Lt,699.99,insaat-malzemeleri
Alçı Köşebent Profili Baklava Dilimli 1Boy/2.70mt,19.44,insaat-malzemeleri
MAX-EXTRA MX7800 Boya ve Harç Mikseri,2556.0,insaat-malzemeleri
Permolit Permo Enamel Sentetik Siyah 0.75Lt,272.65,insaat-malzemeleri
Alçıpan Duvar C50 Profil 1Boy/3mt,76.94,insaat-malzemeleri
Permolit Permo Enamel Sentetik Açık Kahve 0.75Lt,272.65,insaat-malzemeleri
Permolit Permo Enamel Sentetik Bayrak Kırmızı 0.75Lt,272.65,insaat-malzemeleri
AlĂ§Äąpan Duvar C75 Profil 1Boy/3mt,120.64,insaat-malzemeleri
Permolit Permo Enamel Sentetik Boncuk Mavi 0.75Lt,272.65,insaat-malzemeleri
Permolit Permo Enamel Sentetik FÄąrtÄąna 0.75Lt,272.65,insaat-malzemeleri
Permolit Permo Enamel Sentetik GĂźmĂźĹ 0.75Lt,272.65,insaat-malzemeleri
AlĂ§Äąpan Tavan C Profil 1Boy/3mt,75.77,insaat-malzemeleri
Permolit Duvart Sedef Boya GĂźmĂźĹ 2.5Lt,796.43,insaat-malzemeleri
Permolit Duvart Sedef Boya GĂźmĂźĹ 15Lt,4030.91,insaat-malzemeleri
Permolit Duvart Sedef Boya AltÄąn 0.75Lt,355.68,insaat-malzemeleri
Permolit Duvart Sedef Boya AltÄąn 2.5Lt,796.43,insaat-malzemeleri
Permolit Duvart Sedef Boya AltÄąn 15Lt,4030.91,insaat-malzemeleri
Permolit Permo Enamel Sentetik Beyaz 0.75Lt,272.65,insaat-malzemeleri
Permolit Permo Enamel Sentetik Krem 0.75Lt,272.65,insaat-malzemeleri
Permolit Permokapar Ä°Ă§ Cephe ĂrtĂźcĂź Astar 20Kg,1051.14,insaat-malzemeleri
Permolit Permokapar Silikonlu DÄąĹ Cephe AstarÄą 3.5Kg,279.11,insaat-malzemeleri
Permolit Permokapar Silikonlu DÄąĹ Cephe AstarÄą 20Kg,1282.18,insaat-malzemeleri
Permolit Duvart Sedef Boya GÃžmÃžÅ 0.75Lt,355.68,insaat-malzemeleri
Ventilli Toz Maskesi,22.5,insaat-malzemeleri
Permolit Permoset Ä°Ã§ DÄąÅ DÃķnÃžÅÃžm AstarÄą 10Kg,761.99,insaat-malzemeleri
Permolit Permoset Ä°Ã§ DÄąÅ DÃķnÃžÅÃžm AstarÄą 20Kg,1533.99,insaat-malzemeleri
Permolit Sentetik Antipas Gri 0.75Lt,269.06,insaat-malzemeleri
Permolit Sentetik Antipas Gri 2.5Lt,774.9,insaat-malzemeleri
Permolit Sentetik Antipas Gri 15Lt,3924.73,insaat-malzemeleri
Permolit Permobinder Astar 1Lt,159.29,insaat-malzemeleri
Permolit Permobinder Astar 15Lt,1566.3,insaat-malzemeleri
Permolit Permokapar Ä°Ã§ Cephe ÃrtÃžcÃž Astar 10Kg,578.3,insaat-malzemeleri
Marshall Tavan BoyasÄą 2.5Lt,279.6,insaat-malzemeleri
Marshall Tavan BoyasÄą 10.5Lt,962.02,insaat-malzemeleri
Marshall Maximum Ä°Ã§ Cephe Beyaz BW 15Lt,2490.0,insaat-malzemeleri
Marshall Maximum İç Cephe Beyaz BW 7.5Lt,1948.8,insaat-malzemeleri
AGT Bella Laminat Parke 8mm Frezya 1Paket/2.316m2,625.09,insaat-malzemeleri
AGT Bella Laminat Parke 8mm Mimoza 1Paket/2.316m2,625.09,insaat-malzemeleri
Marshall Maximum İç Cephe Beyaz BW 2.5Lt,710.4,insaat-malzemeleri
Parke Köpük Şilte Levha 3mm 1Paket/50m2,1218.69,insaat-malzemeleri
Parke Süpürgelik 8cm Fildişi,97.25,insaat-malzemeleri
"Parke Şiltesi 1,8mm Polietilen 1Paket/50m2",343.66,insaat-malzemeleri
Marshall Saten Alçı Astarı 15Lt,1959.6,insaat-malzemeleri
Marshall Geçiş Astarı 2.5Lt,585.42,insaat-malzemeleri
Marshall Geçiş Astarı 7.5Lt,1479.72,insaat-malzemeleri
Marshall Geçiş Astarı 15Lt,2815.56,insaat-malzemeleri
Marshall İzolasyon Astarı 2.5Lt,508.14,insaat-malzemeleri
Marshall İzolasyon Astarı 7.5Lt,1323.0,insaat-malzemeleri
Marshall Ä°zolasyon AstarÄą 15Lt,2454.3,insaat-malzemeleri
Marshall Saten AlÃ§Äą AstarÄą 4Lt,729.56,insaat-malzemeleri
Marshall Enamel Parlak Boncuk Mavi 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak Boncuk Mavi 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak FÄąrtÄąna 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak FÄąrtÄąna 2.5Lt,1290.3,insaat-malzemeleri
Marshall Enamel Parlak GÃžmÃžÅ 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak GÃžmÃžÅ 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak Koyu Kahve 0.75Lt,464.64,insaat-malzemeleri
Marshall Enamel Parlak Koyu Kahve 2.5Lt,1290.3,insaat-malzemeleri
Marshall Enamel Parlak Nefti YeÅil 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak Nefti YeÅil 2.5Lt,1173.0,insaat-malzemeleri
Marshall Luxe Parlak Beyaz 2.5Lt,1342.8,insaat-malzemeleri
Marshall Enamel Sentetik Astar 0.75Lt,267.0,insaat-malzemeleri
Marshall Enamel Sentetik Astar 2.5Lt,657.6,insaat-malzemeleri
Marshall DÄ±Ĺź Cephe Macunu 4.5Kg,374.4,insaat-malzemeleri
Marshall Enamel Parlak AĂ§Ä±k Kahve 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak AĂ§Ä±k Kahve 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak Bayrak KÄ±rmÄ±zÄ± 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak Bayrak KÄ±rmÄ±zÄ± 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak Kum Beji 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak Siyah 0.75Lt,422.4,insaat-malzemeleri
Kalekim 2261 Ultra Fuga Derz Dolgu Bahama Bej 20kg,729.9,insaat-malzemeleri
Marshall Enamel Parlak Siyah 15Lt,6154.8,insaat-malzemeleri
Kalekim 2279 Ultra Fuga Derz Dolgu Gri 20kg,569.9,insaat-malzemeleri
Marshall Enamel Parlak Siyah 2.5Lt,1173.0,insaat-malzemeleri
Kalekim 2282 Ultra Fuga Derz Dolgu Siyah  20kg,854.9,insaat-malzemeleri
Marshall Luxe Parlak Siyah 0.75Lt,528.0,insaat-malzemeleri
Marshall Luxe Parlak Siyah 2.5Lt,1342.8,insaat-malzemeleri
Marshall Luxe Parlak Beyaz 0.75Lt,528.0,insaat-malzemeleri
Marshall Enamel Parlak Beyaz 0.75Lt,422.4,insaat-malzemeleri
Kalekim 2251 Ultra Fuga Derz Dolgu Beyaz 20kg,479.9,insaat-malzemeleri
Marshall Enamel Parlak Beyaz 15Lt,6770.28,insaat-malzemeleri
Marshall Enamel Parlak Beyaz 2.5Lt,1290.3,insaat-malzemeleri
Kalekim 2252 Ultra Fuga Derz Dolgu Kapadokya Krem 20kg,729.9,insaat-malzemeleri
Kalekim 2253 Ultra Fuga Derz Dolgu Kapadokya Bej 20kg,729.9,insaat-malzemeleri
Marshall Enamel Parlak Kirli Beyaz 0.75Lt,422.4,insaat-malzemeleri
Marshall Enamel Parlak Kirli Beyaz 2.5Lt,1173.0,insaat-malzemeleri
Marshall Enamel Parlak Kum Beji 0.75Lt,422.4,insaat-malzemeleri
Kalekim 2200/2151 Fuga Derz Dolgu Beyaz 20kg,429.9,insaat-malzemeleri
Marshall Enamel Antipas Gri 0.75Lt,253.8,insaat-malzemeleri
Marshall Enamel Antipas Gri 15Lt,4057.2,insaat-malzemeleri
Marshall Enamel Antipas Gri 2.5Lt,675.0,insaat-malzemeleri
Yağlı Boya Fırça No: 1,22.5,insaat-malzemeleri
Yağlı Boya Fırça No: 2,33.5,insaat-malzemeleri
Yağlı Boya Fırça No: 3,39.7,insaat-malzemeleri
Mytol BH65 Hava Kompresörü 100Lt,15839.9,insaat-malzemeleri
Fırat Pvc Te Çatal 70x70,65.2,insaat-malzemeleri
Fırat Pvc Te Çatal 100x100,115.91,insaat-malzemeleri
Fırat Pvc Te Çatal 100x50,75.97,insaat-malzemeleri
Fırat Pvc Te Çatal 100x70,105.56,insaat-malzemeleri
Fırat Pvc Te Çatal 125x100,179.57,insaat-malzemeleri
Fırat Pvc Çift Çatal 70x70,132.34,insaat-malzemeleri
Fırat Pvc Çift Çatal 70x50,85.17,insaat-malzemeleri
Fırat Pvc Tek Çatal 50x50,32.53,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 70x50,48.66,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 125x100,191.17,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 125x125,231.64,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 125x50,152.53,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 125x70,161.94,insaat-malzemeleri
FÄąrat Beyaz PPRC Boru 40 mm (4m),547.05,insaat-malzemeleri
FÄąrat Kompozit Beyaz PPRC Boru 40 mm (4m),569.9,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 100x100,133.71,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 100x50,77.37,insaat-malzemeleri
FÄąrat Pvc Tek Ăatal 100x70,107.87,insaat-malzemeleri
FÄąrat ManĹon 40 mm,13.93,insaat-malzemeleri
FÄąrat Te 40 mm,26.97,insaat-malzemeleri
FÄąrat Ä°Ă§ DiĹli Dirsek 25 mm,51.08,insaat-malzemeleri
FÄąrat Ä°Ă§ DiĹli KulaklÄą Dirsek 20 mm,38.98,insaat-malzemeleri
FÄąrat DÄąĹ DiĹli Dirsek 40 mm,293.76,insaat-malzemeleri
Fırat Dış Dişli Rekor 40 mm,249.16,insaat-malzemeleri
Makita HS7601 Sunta Kesme 190mm,8018.52,insaat-malzemeleri
Fırat Dublex 87x70 Kapalı Dirsek,36.35,insaat-malzemeleri
Makita HR2470 Kırıcı Delici Matkap,8999.0,insaat-malzemeleri
Makita GA4530R Avuç Taşlama,3899.9,insaat-malzemeleri
Körtapa 70'lik,21.48,insaat-malzemeleri
Fırat Dublex 125x250 Pimaş,105.53,insaat-malzemeleri
Makel Kaçak Akım Rölesi 3x40 30mA,803.88,insaat-malzemeleri
Newkim Seramik Üstü Seramik Yapıştırma Astarı 3kg,389.22,insaat-malzemeleri
Fırat Dublex 100x250 Pimaş,79.81,insaat-malzemeleri
Newkim Kendinden Yayılan Tesviye Şapı 25 kg,388.82,insaat-malzemeleri
Newkim Granit Seramik Yapıştırma Harcı Beyaz 25kg,250.47,insaat-malzemeleri
Newkim Granit Seramik Yapıştırma Harcı Gri 25kg,253.76,insaat-malzemeleri
Newkim Kuvars Agregalı Yüzey Sertleştirici Kırmızı 25kg,245.57,insaat-malzemeleri
Strafor 4cm Gri Levha,682.96,insaat-malzemeleri
Ondilin Çatı çivisi 10'luk /400Adet,420.0,insaat-malzemeleri
Pvc Oluklu Ondilin Şefaf/Sarı,533.88,insaat-malzemeleri
Şeffaf Çatı Kapağı (Ondulıne uyumlu),974.9,insaat-malzemeleri
